"Basis","Org_Code","Parent_Org","Org_Name","Standard_or_Item","Cancer_Type","Referral_Route_or_Stage","Treatment_Modality","Total","Within","After","Performance","Within_14_days","In_15_to_28_days","In_29_to_42_days","In_43_to_62_days","After_62_days","Within_31_days","In_32_to_38_days","In_39_to_48_days","In_49_to_62_days","In_63_to_76_days","In_77_to_90_days","In_91_to_104_days","After_104_days","In_15_to_16_days","In_17_to_21_days","In_22_to_28_days","After_28_days"
"Provider","RGM","East Of England","ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST","62D","Lung","Consultant Upgrade","ALL MODALITIES",10.5,7,3.5,0.666666,0,0,0,0,3.5,0.5,0.5,2.5,3.5,0.5,2.5,0,0.5,0,0,0,0
"Provider","R0A","North West","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","62D","Haematological - Other (a)","Consultant Upgrade","ALL MODALITIES",3,3,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"Provider","RA9","South West","TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST","62D","Gynaecological","Consultant Upgrade","ALL MODALITIES",3,2,1,0.666666,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0
"Provider","RRF","North West","WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST","62D","Breast","Consultant Upgrade","ALL MODALITIES",3.5,3.5,0,1,0,0,0,0,0,2.5,0,1,0,0,0,0,0,0,0,0,0
"Provider","RAX","London","KINGSTON AND RICHMOND NHS FOUNDATION TRUST","62D","Upper Gastrointestinal - Oesophagus & Stomach","Consultant Upgrade","ALL MODALITIES",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Provider","RDU","South East","FRIMLEY HEALTH NHS FOUNDATION TRUST","62D","Lower Gastrointestinal","Consultant Upgrade","ALL MODALITIES",14,14,0,1,0,0,0,0,0,8,4,0.5,1.5,0,0,0,0,0,0,0,0
"Provider","RD8","East Of England","MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","62D","Breast","Consultant Upgrade","ALL MODALITIES",1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"Provider","RDU","South East","FRIMLEY HEALTH NHS FOUNDATION TRUST","62D","Head & Neck","Consultant Upgrade","ALL MODALITIES",3.5,3.5,0,1,0,0,0,0,0,1,2,0.5,0,0,0,0,0,0,0,0,0
"Provider","RYJ","London","IMPERIAL COLLEGE HEALTHCARE NHS TRUST","62D","Urological - Prostate","Consultant Upgrade","ALL MODALITIES",3,2,1,0.666666,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
"Provider","RD1","South West","ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST","62D","Gynaecological","Consultant Upgrade","ALL MODALITIES",7,6,1,0.857142,0,0,0,0,1,4,1,0,1,0,1,0,0,0,0,0,0
"Provider","REM","North West","LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","62D","Lower Gastrointestinal","Consultant Upgrade","ALL MODALITIES",5,4,1,0.8,0,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0
"Provider","RJR","North West","COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST","62D","Lower Gastrointestinal","Consultant Upgrade","ALL MODALITIES",3,2,1,0.666666,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
"Provider","RNS","Midlands","NORTHAMPTON GENERAL HOSPITAL NHS TRUST","62D","Upper Gastrointestinal - Oesophagus & Stomach","Consultant Upgrade","ALL MODALITIES",3,3,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"Provider","RBL","North West","WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST","62D","Lung","Consultant Upgrade","ALL MODALITIES",7.5,6.5,1,0.866666,0,0,0,0,1,4,0.5,1,1,0,0,1,0,0,0,0,0
"Provider","RFF","North East And Yorkshire","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","62D","Breast","Consultant Upgrade","ALL MODALITIES",3,3,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"Provider","RFR","North East And Yorkshire","THE ROTHERHAM NHS FOUNDATION TRUST","62D","Upper Gastrointestinal - Hepatobiliary","Consultant Upgrade","ALL MODALITIES",0.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0
"Provider","RX1","Midlands","NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST","62D","Upper Gastrointestinal - Oesophagus & Stomach","Consultant Upgrade","ALL MODALITIES",5.5,5.5,0,1,0,0,0,0,0,1.5,1,2.5,0.5,0,0,0,0,0,0,0,0
"Provider","RR8","North East And Yorkshire","LEEDS TEACHING HOSPITALS NHS TRUST","62D","Gynaecological","Consultant Upgrade","ALL MODALITIES",11.5,9.5,2,0.826086,0,0,0,0,2,3.5,0.5,2.5,3,2,0,0,0,0,0,0,0
"Provider","RNQ","Midlands","KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST","62D","Urological - Prostate","Consultant Upgrade","ALL MODALITIES",8,7,1,0.875,0,0,0,0,1,5,1,0,1,0,0,1,0,0,0,0,0
"Provider","RYR","South East","UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST","62D","Haematological - Lymphoma","Consultant Upgrade","ALL MODALITIES",7,5,2,0.714285,0,0,0,0,2,2,0,1,2,1,0,0,1,0,0,0,0
"Provider","RQM","London","CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST","62D","Gynaecological","Consultant Upgrade","ALL MODALITIES",4.5,4.5,0,1,0,0,0,0,0,0.5,1,1.5,1.5,0,0,0,0,0,0,0,0
"Provider","RQW","East Of England","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","62D","Lower Gastrointestinal","Consultant Upgrade","ALL MODALITIES",9.5,8.5,1,0.894736,0,0,0,0,1,2,3,3,0.5,0,0,0,1,0,0,0,0
"Provider","RP5","North East And Yorkshire","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","62D","Upper Gastrointestinal - Hepatobiliary","Consultant Upgrade","ALL MODALITIES",9.5,7.5,2,0.789473,0,0,0,0,2,4.5,0,1,2,1,0,0,1,0,0,0,0
"Provider","R0D","South West","UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST","62D","Head & Neck","Consultant Upgrade","ALL MODALITIES",4,4,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
"Provider","RH8","South West","ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST","62D","Head & Neck","Consultant Upgrade","ALL MODALITIES",3.5,2,1.5,0.571428,0,0,0,0,1.5,1.5,0,0.5,0,1,0,0.5,0,0,0,0,0
"Provider","RYJ","London","IMPERIAL COLLEGE HEALTHCARE NHS TRUST","62D","Lung","Consultant Upgrade","ALL MODALITIES",23.5,14.5,9,0.617021,0,0,0,0,9,5.5,1,0.5,7.5,3,1,1,4,0,0,0,0
"Provider","RWF","South East","MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST","62D","Haematological - Lymphoma","Consultant Upgrade","ALL MODALITIES",4,3,1,0.75,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
"Provider","RJE","Midlands","UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST","62D","Lower Gastrointestinal","Consultant Upgrade","ALL MODALITIES",6.5,6,0.5,0.923076,0,0,0,0,0.5,2,1,2,1,0,0,0,0.5,0,0,0,0
"Provider","RQX","London","HOMERTON HEALTHCARE NHS FOUNDATION TRUST","62D","Gynaecological","Consultant Upgrade","ALL MODALITIES",0.5,0.5,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
"Provider","RNA","Midlands","THE DUDLEY GROUP NHS FOUNDATION TRUST","62D","Haematological - Other (a)","Consultant Upgrade","ALL MODALITIES",5,5,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0
"Provider","RQM","London","CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST","62D","Lung","Consultant Upgrade","ALL MODALITIES",10,9,1,0.9,0,0,0,0,1,4,3,0,2,0,0,0,1,0,0,0,0
"Provider","RRF","North West","WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST","62D","Upper Gastrointestinal - Hepatobiliary","Consultant Upgrade","ALL MODALITIES",4.5,2.5,2,0.555555,0,0,0,0,2,2.5,0,0,0,0,1,0,1,0,0,0,0
"Provider","RPY","London","THE ROYAL MARSDEN NHS FOUNDATION TRUST","62D","Lung","Consultant Upgrade","ALL MODALITIES",9.5,4.5,5,0.473684,0,0,0,0,5,0,0,1.5,3,2.5,0,0.5,2,0,0,0,0
"Provider","RVV","South East","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","62D","Gynaecological","Consultant Upgrade","ALL MODALITIES",3,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"Provider","RRF","North West","WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST","62D","Haematological - Lymphoma","Consultant Upgrade","ALL MODALITIES",2.5,1,1.5,0.4,0,0,0,0,1.5,0.5,0,0.5,0,1,0,0,0.5,0,0,0,0
"Provider","RRV","London","UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST","62D","Other (a)","Consultant Upgrade","ALL MODALITIES",22,19,3,0.863636,0,0,0,0,3,13,0.5,0.5,5,0,1,1,1,0,0,0,0
"Provider","RK9","South West","UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST","62D","Upper Gastrointestinal - Oesophagus & Stomach","Consultant Upgrade","ALL MODALITIES",1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Provider","RFR","North East And Yorkshire","THE ROTHERHAM NHS FOUNDATION TRUST","62D","Upper Gastrointestinal - Oesophagus & Stomach","Consultant Upgrade","ALL MODALITIES",3.5,3,0.5,0.857142,0,0,0,0,0.5,2,0,1,0,0.5,0,0,0,0,0,0,0
"Provider","RNQ","Midlands","KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST","62D","Breast","Consultant Upgrade","ALL MODALITIES",4,4,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
"Provider","RN5","South East","HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST","62D","Head & Neck","Consultant Upgrade","ALL MODALITIES",1,1,0,1,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0
"Provider","REM","North West","LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","62D","Lung","Consultant Upgrade","ALL MODALITIES",8.5,3.5,5,0.411764,0,0,0,0,5,1,0,1,1.5,1.5,2,0.5,1,0,0,0,0
"Provider","RDE","East Of England","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","62D","Other (a)","Consultant Upgrade","ALL MODALITIES",7.5,6.5,1,0.866666,0,0,0,0,1,5,1,0.5,0,1,0,0,0,0,0,0,0
"Provider","RDE","East Of England","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","62D","Haematological - Lymphoma","Consultant Upgrade","ALL MODALITIES",6,6,0,1,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0
"Provider","RN7","South East","DARTFORD AND GRAVESHAM NHS TRUST","62D","Haematological - Lymphoma","Consultant Upgrade","ALL MODALITIES",4,4,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
"Provider","RD1","South West","ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST","62D","Lung","Consultant Upgrade","ALL MODALITIES",11,6.5,4.5,0.590909,0,0,0,0,4.5,4,1,0,1.5,3,0,0,1.5,0,0,0,0
"Provider","RH5","South West","SOMERSET NHS FOUNDATION TRUST","62D","Upper Gastrointestinal - Hepatobiliary","Consultant Upgrade","ALL MODALITIES",3,3,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"Provider","RCB","North East And Yorkshire","YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST","62D","Haematological - Other (a)","Consultant Upgrade","ALL MODALITIES",2,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"Provider","RRK","Midlands","UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST","62D","Urological - Other (a)","Consultant Upgrade","ALL MODALITIES",21.5,14,7.5,0.651162,0,0,0,0,7.5,10,0,1,3,2,2,0,3.5,0,0,0,0
"Provider","RWY","North East And Yorkshire","CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST","62D","Urological - Prostate","Consultant Upgrade","ALL MODALITIES",6.5,6.5,0,1,0,0,0,0,0,6,0.5,0,0,0,0,0,0,0,0,0,0
"Provider","RA2","South East","ROYAL SURREY NHS FOUNDATION TRUST","62D","Gynaecological","Consultant Upgrade","ALL MODALITIES",5.5,5,0.5,0.90909,0,0,0,0,0.5,1.5,0.5,0.5,2.5,0,0.5,0,0,0,0,0,0
"Provider","RTG","Midlands","UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST","62D","Head & Neck","Consultant Upgrade","ALL MODALITIES",6,4,2,0.666666,0,0,0,0,2,3,1,0,0,1,1,0,0,0,0,0,0
"Provider","RJE","Midlands","UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST","62D","Lung","Consultant Upgrade","ALL MODALITIES",18,9,9,0.5,0,0,0,0,9,4,3,1,1,3,1.5,1,3.5,0,0,0,0
"Provider","R1K","London","LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST","62D","Upper Gastrointestinal - Hepatobiliary","Consultant Upgrade","ALL MODALITIES",5.5,5.5,0,1,0,0,0,0,0,4.5,0.5,0,0.5,0,0,0,0,0,0,0,0
"Provider","RJZ","London","KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST","62D","Haematological - Lymphoma","Consultant Upgrade","ALL MODALITIES",4.5,3.5,1,0.777777,0,0,0,0,1,1,0,1,1.5,0,0,0,1,0,0,0,0
"Provider","RXP","North East And Yorkshire","COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST","62D","Lung","Consultant Upgrade","ALL MODALITIES",19,12,7,0.631578,0,0,0,0,7,8.5,1.5,1,1,2,2.5,0.5,2,0,0,0,0
"Provider","RAS","London","THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST","62D","Urological - Other (a)","Consultant Upgrade","ALL MODALITIES",1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Provider","RTK","South East","ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST","62D","Lung","Consultant Upgrade","ALL MODALITIES",4,2,2,0.5,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0
"Provider","RWD","Midlands","UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST","62D","Upper Gastrointestinal - Oesophagus & Stomach","Consultant Upgrade","ALL MODALITIES",6,4,2,0.666666,0,0,0,0,2,1,2,0,1,0,0,1,1,0,0,0,0
"Provider","RQM","London","CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST","62D","Upper Gastrointestinal - Oesophagus & Stomach","Consultant Upgrade","ALL MODALITIES",2,2,0,1,0,0,0,0,0,1.5,0.5,0,0,0,0,0,0,0,0,0,0
"Provider","RRF","North West","WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST","62D","Lung","Consultant Upgrade","ALL MODALITIES",12,9,3,0.75,0,0,0,0,3,6.5,0.5,1,1,1,2,0,0,0,0,0,0
"Provider","RXK","Midlands","SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST","62D","Haematological - Other (a)","Consultant Upgrade","ALL MODALITIES",4,3,1,0.75,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0
"Provider","RA7","South West","BRISTOL NHS FOUNDATION TRUST","62D","Gynaecological","Consultant Upgrade","ALL MODALITIES",7.5,7.5,0,1,0,0,0,0,0,2.5,0,3.5,1.5,0,0,0,0,0,0,0,0
"Provider","RVJ","South West","NORTH BRISTOL NHS TRUST","62D","Urological - Prostate","Consultant Upgrade","ALL MODALITIES",14.5,14,0.5,0.965517,0,0,0,0,0.5,9,2,0,3,0,0,0,0.5,0,0,0,0
"Provider","RL4","Midlands","THE ROYAL WOLVERHAMPTON NHS TRUST","62D","Gynaecological","Consultant Upgrade","ALL MODALITIES",6.5,5,1.5,0.76923,0,0,0,0,1.5,3,0,0,2,0,1,0,0.5,0,0,0,0
"Provider","RMC","North West","BOLTON NHS FOUNDATION TRUST","62D","Lower Gastrointestinal","Consultant Upgrade","ALL MODALITIES",1.5,1,0.5,0.666666,0,0,0,0,0.5,1,0,0,0,0,0,0,0.5,0,0,0,0
"Provider","RRF","North West","WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST","62D","Other (a)","Consultant Upgrade","ALL MODALITIES",1.5,0.5,1,0.333333,0,0,0,0,1,0.5,0,0,0,0,0,0,1,0,0,0,0
"Provider","RYJ","London","IMPERIAL COLLEGE HEALTHCARE NHS TRUST","62D","Upper Gastrointestinal - Oesophagus & Stomach","Consultant Upgrade","ALL MODALITIES",2,1,1,0.5,0,0,0,0,1,0,0.5,0.5,0,1,0,0,0,0,0,0,0
"Provider","RAS","London","THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST","62D","Haematological - Lymphoma","Consultant Upgrade","ALL MODALITIES",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Provider","RQM","London","CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST","62D","Other (a)","Consultant Upgrade","ALL MODALITIES",1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Provider","RA2","South East","ROYAL SURREY NHS FOUNDATION TRUST","62D","Lower Gastrointestinal","Consultant Upgrade","ALL MODALITIES",4.5,4.5,0,1,0,0,0,0,0,0,0.5,1.5,2.5,0,0,0,0,0,0,0,0
"Provider","RXF","North East And Yorkshire","MID YORKSHIRE TEACHING NHS TRUST","62D","Skin","Consultant Upgrade","ALL MODALITIES",5,5,0,1,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0
"Provider","RHW","South East","ROYAL BERKSHIRE NHS FOUNDATION TRUST","62D","Haematological - Other (a)","Consultant Upgrade","ALL MODALITIES",3,3,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"Provider","RFS","Midlands","CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST","62D","Urological - Other (a)","Consultant Upgrade","ALL MODALITIES",1,1,0,1,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0
"Provider","RGN","East Of England","NORTH WEST ANGLIA NHS FOUNDATION TRUST","62D","Skin","Consultant Upgrade","ALL MODALITIES",10,9,1,0.9,0,0,0,0,1,3,0,1,5,1,0,0,0,0,0,0,0
"Provider","RTX","North West","UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST","62D","Upper Gastrointestinal - Hepatobiliary","Consultant Upgrade","ALL MODALITIES",7.5,6.5,1,0.866666,0,0,0,0,1,5.5,0,1,0,0,1,0,0,0,0,0,0
"Provider","RWP","Midlands","WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST","62D","Other (a)","Consultant Upgrade","ALL MODALITIES",2,1,1,0.5,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"Provider","RXP","North East And Yorkshire","COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST","62D","Breast","Consultant Upgrade","ALL MODALITIES",5.5,5.5,0,1,0,0,0,0,0,3,1,1,0.5,0,0,0,0,0,0,0,0
"Provider","RM1","East Of England","NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","62D","Upper Gastrointestinal - Oesophagus & Stomach","Consultant Upgrade","ALL MODALITIES",4.5,4,0.5,0.888888,0,0,0,0,0.5,3,0,0,1,0,0.5,0,0,0,0,0,0
"Provider","RWE","Midlands","UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST","62D","Lower Gastrointestinal","Consultant Upgrade","ALL MODALITIES",20,11,9,0.55,0,0,0,0,9,6,0,0,5,5,2,1.5,0.5,0,0,0,0
"Provider","RJL","North East And Yorkshire","NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST","62D","Urological - Prostate","Consultant Upgrade","ALL MODALITIES",8,8,0,1,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0
"Provider","R0B","North East And Yorkshire","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST","62D","Breast","Consultant Upgrade","ALL MODALITIES",0.5,0.5,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
"Provider","RXR","North West","EAST LANCASHIRE HOSPITALS NHS TRUST","62D","Urological - Other (a)","Consultant Upgrade","ALL MODALITIES",6,6,0,1,0,0,0,0,0,3,1,0.5,1.5,0,0,0,0,0,0,0,0
"Provider","RTR","North East And Yorkshire","SOUTH TEES HOSPITALS NHS FOUNDATION TRUST","62D","Urological - Prostate","Consultant Upgrade","ALL MODALITIES",12.5,12.5,0,1,0,0,0,0,0,5,1,3,3.5,0,0,0,0,0,0,0,0
"Provider","RYJ","London","IMPERIAL COLLEGE HEALTHCARE NHS TRUST","62D","Haematological - Lymphoma","Consultant Upgrade","ALL MODALITIES",10,10,0,1,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0
"Provider","RTX","North West","UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST","62D","Haematological - Lymphoma","Consultant Upgrade","ALL MODALITIES",1.5,1.5,0,1,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0
"Provider","RQX","London","HOMERTON HEALTHCARE NHS FOUNDATION TRUST","62D","Skin","Consultant Upgrade","ALL MODALITIES",3,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"Provider","RJE","Midlands","UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST","62D","Upper Gastrointestinal - Oesophagus & Stomach","Consultant Upgrade","ALL MODALITIES",3.5,2,1.5,0.571428,0,0,0,0,1.5,1,0,1,0,1,0.5,0,0,0,0,0,0
"Provider","R0A","North West","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","62D","Other (a)","Consultant Upgrade","ALL MODALITIES",7.5,6,1.5,0.8,0,0,0,0,1.5,4,0,0.5,1.5,0,1,0,0.5,0,0,0,0
"Provider","RXP","North East And Yorkshire","COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST","62D","Haematological - Lymphoma","Consultant Upgrade","ALL MODALITIES",3,3,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
"Provider","RGR","East Of England","WEST SUFFOLK NHS FOUNDATION TRUST","62D","Lung","Consultant Upgrade","ALL MODALITIES",16.5,15,1.5,0.90909,0,0,0,0,1.5,12.5,0,0,2.5,0,1,0.5,0,0,0,0,0
"Provider","RLT","Midlands","GEORGE ELIOT HOSPITAL NHS TRUST","62D","Gynaecological","Consultant Upgrade","ALL MODALITIES",2,2,0,1,0,0,0,0,0,1.5,0,0.5,0,0,0,0,0,0,0,0,0
"Provider","R0B","North East And Yorkshire","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST","62D","Haematological - Lymphoma","Consultant Upgrade","ALL MODALITIES",5.5,5.5,0,1,0,0,0,0,0,2.5,1,0,2,0,0,0,0,0,0,0,0
"Provider","RCU","North East And Yorkshire","SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST","62D","Other (a)","Consultant Upgrade","ALL MODALITIES",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Provider","RCF","North East And Yorkshire","AIREDALE NHS FOUNDATION TRUST","62D","Breast","Consultant Upgrade","ALL MODALITIES",3,3,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"Provider","RN5","South East","HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST","62D","Lower Gastrointestinal","Consultant Upgrade","ALL MODALITIES",9.5,9,0.5,0.947368,0,0,0,0,0.5,6,0,3,0,0,0,0,0.5,0,0,0,0
"Provider","R0B","North East And Yorkshire","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST","62D","Urological - Other (a)","Consultant Upgrade","ALL MODALITIES",12.5,7.5,5,0.6,0,0,0,0,5,6,0,0.5,1,1,0,3,1,0,0,0,0
"Provider","RBS","North West","ALDER HEY CHILDREN'S NHS FOUNDATION TRUST","62D","Other (a)","Consultant Upgrade","ALL MODALITIES",4,4,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"Provider","RBL","North West","WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST","62D","Upper Gastrointestinal - Hepatobiliary","Consultant Upgrade","ALL MODALITIES",3.5,2,1.5,0.571428,0,0,0,0,1.5,1.5,0,0,0.5,0,0,0.5,1,0,0,0,0
"Provider","RC9","East Of England","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","62D","Lower Gastrointestinal","Consultant Upgrade","ALL MODALITIES",7,6,1,0.857142,0,0,0,0,1,3,0,1,2,0,0,0,1,0,0,0,0
"Provider","R1H","London","BARTS HEALTH NHS TRUST","62D","Head & Neck","Consultant Upgrade","ALL MODALITIES",2,2,0,1,0,0,0,0,0,0.5,0,0.5,1,0,0,0,0,0,0,0,0
"Provider","RGP","East Of England","JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","62D","Urological - Other (a)","Consultant Upgrade","ALL MODALITIES",1.5,1,0.5,0.666666,0,0,0,0,0.5,0,0,0,1,0.5,0,0,0,0,0,0,0
"Provider","R0B","North East And Yorkshire","SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST","62D","Other (a)","Consultant Upgrade","ALL MODALITIES",4,4,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"Provider","RTK","South East","ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST","62D","Upper Gastrointestinal - Hepatobiliary","Consultant Upgrade","ALL MODALITIES",5,5,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
"Provider","RQX","London","HOMERTON HEALTHCARE NHS FOUNDATION TRUST","62D","Upper Gastrointestinal - Hepatobiliary","Consultant Upgrade","ALL MODALITIES",1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Provider","RDE","East Of England","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","62D","Urological - Other (a)","Consultant Upgrade","ALL MODALITIES",11.5,10,1.5,0.869565,0,0,0,0,1.5,9,1,0,0,0,1,0,0.5,0,0,0,0
"Provider","RBT","North West","MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST","62D","Skin","Consultant Upgrade","ALL MODALITIES",20.5,16.5,4,0.804878,0,0,0,0,4,15,1,0,0.5,2,0,2,0,0,0,0,0
"Provider","RJR","North West","COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST","62D","Lung","Consultant Upgrade","ALL MODALITIES",3,1.5,1.5,0.5,0,0,0,0,1.5,1,0,0,0.5,0.5,0,1,0,0,0,0,0
